l_all,lat,lon
"Boston,Massachusetts",42.3600825,-71.0588801
"Elba,Italy",42.7781867,10.1927389
"Plain City,Utah",41.2979981,-112.0860538
"Ust-Orda,Russia",52.8077256,104.7350371
"Missoula,Montana",46.8721284,-113.9940314
"Key West,Florida",24.5554183,-81.7841722
"Toledo,Ohio",41.6528052,-83.5378674
"Bhairawa,Nepal",27.5065119,83.43767489999999
"Quito,Ecuador",-0.1806532,-78.4678382
"Manila,Philippines",14.5995124,120.9842195
"Chernovo,Russia",59.55575619999999,29.9815865
"Cachimbo,Brazil",-14.235004,-51.92528
"San Andres de Giles,Argentina",-34.4429759,-59.44724660000001
"Staten Island / Brooklyn,New York",40.5795317,-74.1502007
"Munich,West Germany",48.1351253,11.5819806
"Cebu City,Philippines",10.3156992,123.8854366
"Ulyanovsk,Russia",54.3186575,48.397776
"Ruzyne,Czechoslovakia",50.0861399,14.3124384
"Koivulahti,Finland",63.1606218,21.8418931
"New York,New York (Idlewild)",40.6457482,-73.7780172
Midway Island Naval Air Station,28.2072168,-177.3734926
"Mt. Burangrang,Indonesia",-6.9298414,107.6178328
"Trinity Bay,Newfoundland",48.00000000000001,-53.499167
"Off Montauk Point,New York",41.0720465,-71.85728809999999
"Off Surabaya,Indonesia",-7.2574719,112.7520883
"Brussels,Belgium",50.8476424,4.3571696
"Caracas,Venezuela",10.4805937,-66.90360629999999
"Natal,Brazil",-5.7841695,-35.1999708
"Forcheim,Germany",49.7188374,11.0679502
"Llico,Chile",-34.7635133,-72.0797766
"Mount Parker,Hong Kong",22.2666667,114.2166667
"Ghadames,Algeria",30.1317637,9.4950555
"Tacoma,Washington",47.2528768,-122.4442906
Singapore,1.352083,103.819836
"Lisbon,Portugal",38.7222524,-9.1393366
"Cairo,Egypt",30.0444196,31.2357116
"Douala,Cameroon",4.0510564,9.7678687
"Kano,Nigeria",12.0021794,8.591956099999999
"Buenos Aires,Argentina",-34.6036844,-58.3815591
"Sverdlovsk,Russia",59.007735,61.9316226
"Odessa,Ukraine,USSR",46.482526,30.7233095
"Denver,Colorado",39.7392358,-104.990251
"Casablanca,Morocco",33.5731104,-7.589843399999999
"Azul,Argentina",-36.7749672,-59.8540382
"Shemya,Alaska",52.7228375,174.1123656
"Budapest,Hungary",47.497912,19.040235
"Sola,Norway",58.8617599,5.2061383
"Sondreströmfjord,Greenland",67.0094782,-50.7211501
"Hinsdale,Illinois",41.8008642,-87.9370052
"Sendafar,Ethiopia",9.1495559,39.0241756
"Concordia,SC,Brazil",-27.2304111,-52.02612629999999
"Cerro del Aernal,Costa Rica",10.4626262,-84.7031794
"Shannon,Ireland",52.7124708,-8.873067599999999
"Rabat,Morocco",33.9715904,-6.8498129
"Chicago,Illinois",41.8781136,-87.6297982
"Ndola,Zambia",-12.9906407,28.6498144
"Ankara,Turkey",39.9333635,32.8597419
"Mt. Canigou,France",46.227638,2.213749
"El Adem,Libya",31.85869739999999,23.9179589
"Les Prevosts,Guernsey",49.4469581,-2.6020901
"Recife,Brazil",-8.0577401,-34.8829629
"Richmond,Virginia",37.5407246,-77.4360481
Off Puerto Rico,18.220833,-66.590149
"Mt Ruapehu,North Island,New Zealand",-39.2817207,175.5685104
"Harare,Zimbabwe",-17.8216288,31.0492259
Sao Tomé,0.18636,6.613080999999999
"Campinas,Brazil",-22.9050824,-47.0613327
"Sydney,NSW,Australia",-33.8688197,151.2092955
"Mainz,Germany",49.9928617,8.2472526
"Chievres,Belgium",50.5859526,3.8061103
"Managua,Nicaragua",12.1149926,-86.2361744
"Chebotovka,Russia",48.65040810000001,39.9969559
"Ankara,Turkey",39.9333635,32.8597419
"Old Harbor,Kodiak Island,Alaska",57.20415999999999,-153.3045379
"Surabaya,Indonesia",-7.2574719,112.7520883
"Mineral Waters,Russia",61.52401,105.318756
"Tippi,Ethiopia",7.196659599999999,35.4288797
"Caranavi ,Bolivia",-15.8355893,-67.5577831
"Batataevka,USSR",,
"Tino Maria,Peru",-9.2976466,-76.0000202
"Portlamar,Margarita Island,Venezuela",10.9570221,-63.8699655
"Municipio de Marulanda,Colombia",5.284591799999999,-75.2606524
"Jamaica Bay,New York,New York",40.6056632,-73.8713099
"Douala,Cameroon",4.0510564,9.7678687
"Seymour,South Africa",-32.5551758,26.7525915
"Alencon,France",48.432856,0.091266
"Rome,Italy",41.9027835,12.4963655
"Mt. Medetsiz,Turkey",37.3926333,34.6303945
"Western Pacific Ocean,Philippine Sea",19.4914108,132.5509603
"Adak,Alaska",51.8667982,-176.6385354
Algeria,28.033886,1.659626
"Santiago de Cuba,Cuba",20.01693,-75.8301537
"Villavicencio,Colombia",4.1491688,-73.6285475
Hong Kong,22.3193039,114.1693611
"Serrania del Baudo,Colombia",6.1921589,-77.2008604
"St. Boniface Down,England",50.6038333,-1.1996388
"Mong Pa Liao,Burma",21.916221,95.955974
"Vitoria,Brazil",-20.3196644,-40.3384748
"Godthaab,Greenland",64.17432339999999,-51.7372787
"Cairo,Egypt",30.0444196,31.2357116
"Nairobi,Kenya",-1.2920659,36.8219462
"Unionville,Missouri",40.4769606,-93.0032614
"Markt Schwaben,West Germany",48.1909223,11.8630208
"Bitter,Russia",61.52401,105.318756
"Villeneuve-le-Roi,Val-de-Marne,France",48.732026,2.407557
"Sofia,Bulgaria",42.6977082,23.3218675
"Basse-Terre,Guadaloupe,West Indies",15.9965719,-61.73172150000001
"Adler,Russia",43.4343234,39.9339462
"Krasnoyarsk,USSR",56.01528339999999,92.8932476
"Tashkent,Uzbekistan,USSR",41.2994958,69.2400734
"Junnar,Maharashtra,India",19.2031842,73.87425
"Off Brindisi,Italy",40.6327278,17.9417616
"Lahore,Pakistan",31.5203696,74.35874729999999
"Loheshyphn,India",20.593684,78.96288
"Bangkok,Thailand",13.7563309,100.5017651
"Honolulu,Hawaii",21.3098845,-157.8581401
"Sochi,Russia",43.60280789999999,39.7341543
"Coulommiers,France",48.813071,3.083497
"Kathmandu,Nepal",27.7172453,85.3239605
"Rio de Janeiro,Brazil",-22.9068467,-43.1728965
"Barrancabermeja,Colombia",7.0617085,-73.8519319
"Cerro Puena Paz,Peru",-9.189967,-75.015152
"Yanoyaki,Japan",36.204824,138.252924
"Khabarovsk,USSR",48.4814433,135.0720667
"Lake Milton,Ohio",41.0995019,-80.9703684
"Alcoche,Bolivia",-15.7501897,-67.6744192
"Brno,Czechoslovakia",49.1950602,16.6068371
"Milan,Washington",47.9668398,-117.3316058
"Yakut,Russia",62.03969120000001,129.7422193
"Kamunza-Goi, Katanga",-7.020478,25.87545
"Sela Pass,India",27.5034753,92.1044397
North Atlantic Ocean,35.746512,-39.462891
"Bagotville,Quebec,Canada",48.345881,-70.89266599999999
"Brno,Czechoslovakia",49.1950602,16.6068371
"Manila,Philippines",14.5995124,120.9842195
"Carmona,Spain",37.471274,-5.6418214
"Windsor Locks,Connecticut",41.9242917,-72.6454469
"Moscow,Russia",55.755826,37.6173
"Tourane,South Vietnam",16.0544563,108.0717219
"Nagoya,Japan",35.18145060000001,136.9065571
"Ellicott City,Maryland",39.2673283,-76.7983067
Sao Tomé & Principe,0.18636,6.613080999999999
"Le Bourget,France",48.936752,2.425377
"Paraibuna,Brazil",-23.3871723,-45.6628019
"Lima,Peru",-12.0463731,-77.042754
"New York,New York",40.7127753,-74.0059728
"Barrancabermeja,Colombia",7.0617085,-73.8519319
"Manaus,Brazil",-3.1190275,-60.0217314
"Burbank,California",34.1808392,-118.3089661
"Warsaw,Poland",52.2296756,21.0122287
"Kadena AB,Okinawa",26.3556897,127.7678754
"Brasilia,Brazil",-15.7975154,-47.89188739999999
"Rotterdam,The Netherlands",51.9244201,4.4777325
"Monte Renoso,Corsica,France",42.05968800000001,9.133438
"Kaktovik (Barter Island),Alaska",70.1301349,-143.6205804
"Tazovskoye,Russia",43.9150254,39.3333917
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Great Salt Lake,Utah",41.115791,-112.4768287
"Kotzebue,Alaska",66.8969151,-162.5930667
"Kansas City,Missouri",39.0997265,-94.5785667
"Off Patuxent River,Maryland",38.2772663,-76.42295
"Ankara,Turkey",39.9333635,32.8597419
"San Francisco,California",37.7749295,-122.4194155
"Syktyvkar ,Russia",61.6641145,50.8168774
"Miami,Florida",25.7616798,-80.1917902
"Porcupine Hills area,Alberta,Canada",49.9989166,-114.09763
"Boston,Massachusetts",42.3600825,-71.0588801
"Davao City,Philippines",7.190708,125.455341
"Ashgabat,Turkmenistan",37.9600766,58.32606289999999
"Camden,Tennesee",36.0589486,-88.09781509999999
"Karai,Iran",29.5415894,51.7369712
"Tacora,Volcano,Peru",-17.7208333,-69.7724999
"Monte Matto,Italy",44.224444,7.253056
"Misaki Mountain,Japan",36.204824,138.252924
"Sora,Italy",41.7188539,13.6130491
"Tatarstan,Russia",55.1802364,50.7263945
"Oslo,Norway",59.9138688,10.7522454
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Buca,Cameroon",7.369721999999999,12.354722
"Ayayda,Egypt",26.820553,30.802498
"Pacific Ocean,116 miles WSW of Annette Island,Alaska",55.12092939999999,-131.4855123
"Pathankot,India",32.2733352,75.6522066
"Mt. Kaolokung,Burma",21.916221,95.955974
"Aysen,Chile",-46.378345,-72.3007623
"Bekkessamson,Hungary",47.162494,19.503304
"Augustdorf,West Germany",51.9092396,8.7436403
"Passo Fundo,Brazil",-28.2622601,-52.41027949999999
"Rochester,New York",43.15657789999999,-77.6088465
"Mt. Ngatamahinerua,New Zealand",-40.900557,174.885971
"Irkutsk,Russia",52.2854834,104.2890222
"Farafangana,Madagascar",-22.817412,47.81803800000001
"Pak Tha,Laos",20.1045601,100.5957288
"Off Bandra,Maharashtra,India",19.0595596,72.8295287
"Ibicaré,Brazil",-27.0896099,-51.3677147
"Cape Desolation,Greenland",60.73333329999999,-48.1833333
"Lyon,France",45.764043,4.835659
"Great Falls,Montana",47.5052849,-111.3007715
"Hachijo-Jima Island,Japan",33.1030212,139.8035566
"Leningrad ,Russia",59.9342596,30.3350941
"Kutaisa,Russia",53.06158548696227,136.7678466566964
"Off Miami,Florida",25.7616798,-80.1917902
Northeast Laos,19.85627,102.495496
"Durrenasch,Aargau,Switzerland",47.3214469,8.156860500000002
"Patti,India",31.2745862,74.8565613
"Perpignan,France",42.6886591,2.8948332
"Off Dover,Deleware",39.158168,-75.5243682
"Marseilles,France",43.296482,5.36978
"Jamaica,New York",40.702677,-73.7889689
"Aswan,Egypt",24.088938,32.8998293
"Hayes Island,Russia",80.5738659,57.61991039999999
"Tisbury,England",51.063138,-2.079703
"Mariehamn,Aaland Island,Finland",60.0970945,19.9348339
"Ste. Therese de Blainville,Canada",45.6402088,-73.84194409999999
"Nederland,Colorado",39.9613759,-105.5108312
"Elkton,Maryland",39.60677889999999,-75.83327179999999
"Gazni,Afghanistan",33.5450587,68.4173972
"Cairo,Egypt",30.0444196,31.2357116
"Los Angeles,California",34.0522342,-118.2436849
"Zarate,Argentina",-34.0957811,-59.0242302
"Ankara,Turkey",39.9333635,32.8597419
"Gainsville,Florida",29.6516344,-82.32482619999999
"Yacuiba,Bolivia",-22.0227557,-63.6775234
"Banihal Pass,India",33.4460731,75.1895576
"Marawi,Philippines",8.0106213,124.297718
"Lake Pontchartrain,New Orleans,Louisiana",29.95106579999999,-90.0715323
"Oita,Japan",33.2396084,131.6095148
"Innsbruck,Austria",47.2692124,11.4041024
"Zephyr Cove,Nevada",39.0003616,-119.9525689
"Barrackpore,India",22.7674278,88.3883455
Chicago Illinois,41.8781136,-87.6297982
"Bogota,Colombia",4.710988599999999,-74.072092
"Boston,Massachutes",42.3600825,-71.0588801
"Miles City,Montana",46.4083362,-105.8405582
"Danbury,North Carolina",36.4093079,-80.2062143
"Mt. Vesuvius,Italy",40.82238299999999,14.4289058
North Pacific Ocean,-8.783195,-124.508523
"Hargeisa,Somalia",9.562389,44.0770134
"Dhahran,Saudi Arabia",26.2361248,50.0393017
"Elim,Alaska",64.61796559999999,-162.2591096
"Wilmington,Ohio",39.4453393,-83.8285375
"San Ramon,California",37.7643595,-121.9539616
"Lima,Peru",-12.0463731,-77.042754
"Off Rota,Spain",36.6236874,-6.3601441
"Papanga,Philippines",15.079409,120.6199895
"Sibuco Point ,Philippines",7.3120722,122.1291843
"Itapecerica da Serra,Brazil",-23.7183369,-46.8481043
"Jeddah,Saudia ArabiaJeddah,Saudia Arabia",21.485811,39.19250479999999
"Taichung,Taiwan",24.1631651,120.6746691
"Off Palma de Mallorca,Spain",39.5696005,2.6501603
"Knoxville,Tennessee",35.9606384,-83.9207392
"Parrottsville,Tennesee",36.0092653,-83.0923775
"Ansbach,Germany",49.3004246,10.5719357
"Richmond,Virginia",37.5407246,-77.4360481
"Nashville,Tennesee",36.1626638,-86.7816016
"Tipuani,Bolivia",-15.5641036,-68.0188096
"Island of Sakhalin,Russia",50.6909848,142.9505689
"Vaong Nong,Thailand",15.870032,100.992541
"Pico da Caledonia,Brazil",-22.3596549,-42.573615
"Condoto,Colombia",5.089545999999999,-76.652079
"Addis Ababa,Ethiopia",8.9806034,38.7577605
"Trevelez,Granada,Spain",37.0012828,-3.2665353
"Sibiu,Romania",45.7935607,24.1212945
"Belgrade,Yugoslavia",44.8125449,20.46123
"El Centro,California",32.792,-115.5630514
"Branson,Colorado",37.0175227,-103.8844083
"Las Vegas,Nevada",36.171563,-115.1391009
"Off Argentia,Newfoundland,Canada",47.302052,-53.986824
"Angelholm,Sweden",56.245748,12.863881
"Rome,Italy",41.9027835,12.4963655
"Leopoldville,Democratic Republic of the Congo",-4.4419311,15.2662931
"Tripuani,Bolivia",-15.5641036,-68.0188096
"Da Nang,South Vietnam",16.0544563,108.0717219
"Kaliba,Philippines",12.879721,121.774017
"Yurimaguas,Peru",-5.900771700000001,-76.1129048
"San Francisco,California",37.7749295,-122.4194155
"Turrialba,Costa Rica",9.9067054,-83.6800512
"Detroit,Michigan",42.331427,-83.0457538
"Darwaza,Russia",61.52401,105.318756
"Alma-Ata,Kazakhstan",43.2220146,76.8512485
"Wichita,Kansas",37.68717609999999,-97.33005299999999
"Durango,Mexico",24.5592665,-104.6587821
Mt. Helmos. Greece,37.95,22.2166667
"San Jose Volcano,Chile",-33.7833333,-69.9166667
"Off Jones Beach,Wantagh,New York",40.6487555,-73.5096782
"Shirinbulak,Azerbaijan",40.143105,47.576927
"Miami,Florida",25.7616798,-80.1917902
"Aradan,Russia",52.57061299999999,93.4449172
"Kuibyshev ,Russia",53.203772,50.1606382
"Libmanan,Philippines",13.6828973,122.9663018
"Musquodoboit,Nova Scotia,Canada",44.78727,-63.1481356
"Trinity Bay,Newfoundland,Canada",48.00000000000001,-53.499167
"Khanty,Russia",62.2287062,70.6410058
"Sugar Loaf Mountain,Colombia",4.570868,-74.297333
"Off San Juan,Puerto Rico",18.4670588,-66.1184593
"Lowery Pass,Pakistan",35.3497026,71.8022812
"Off Tangier,Morocco",35.7594651,-5.833954299999999
"Damascus,Syria",33.5138073,36.2765279
"Jersey,Channel Islands,UK",55.378051,-3.435973
"Seattle,Washington",47.6062095,-122.3320708
"Tenerife,Canary Islands,SpainCanary Islands",28.2915637,-16.6291304
"Cairo,Egypt",30.0444196,31.2357116
"Cooper Lake,Ontario,Canada",46.5205098,-83.56431219999999
"Colombus,Georgia",32.4609764,-84.9877094
"Santa Ana,California",33.7454725,-117.867653
"San Francisco,California",37.7749295,-122.4194155
"Kansas City,Missouri",39.0997265,-94.5785667
"Oxford,England",51.7520209,-1.2577263
"Cairo,Egypt",30.0444196,31.2357116
"Dog Creek,British Columbia,Canada",51.581613,-122.237828
"Off Nantucket,Massachusetts",41.2834704,-70.099451
"St. Thomas,Virgin Islands",18.3380965,-64.8940946
"Libacao,Philippines",11.4109251,122.2880726
"Panama City,Panama",8.9823792,-79.51986959999999
"Cuiaba,Brazil",-15.5954142,-56.0925824
"Lake Michigan,near Chicago,Illinois",41.8781136,-87.6297982
"Jeuk,Belgium",50.73427,5.20969
Hong Kong,22.3193039,114.1693611
"Lake Tustumena,Alaska",60.19681050000001,-150.8891803
"La Carlota,Phillipines",10.4117687,123.000095
"Gore,Ethiopia",8.151342099999999,35.5356866
"Quang Ngai,South Vietnam",15.1213873,108.8044145
"Pastaza,Ecuador",-1.4882265,-78.00310569999999
"Chances Peak,Montserrat",16.7089176,-62.17497829999999
"Bao Trai,Vietnam",14.058324,108.277199
"Patian,Pakistan",34.1181054,73.0925443
"Bucaramanga,Colombia",7.119349,-73.1227416
"Hanoi,Vietnam",21.0277644,105.8341598
"Manila,Philippines",14.5995124,120.9842195
"London,England",51.5072178,-0.1275862
"Obock,French Somaliland",11.9647465,43.2884071
"Off Puerto Lemon,Costa Rica",9.9913106,-83.04150779999999
"Cincinnati Airport,near Covington,Kentucky",39.1039138,-84.4293687
"Boqueron,Colombia",4.75219,-73.89971
"Murmansk,Russia",68.97331129999999,33.0855848
"Salt Lake City,Utah",40.7607793,-111.8910474
"Palm Springs,California",33.8302961,-116.5452921
"Salt Lake City ,Utah",40.7607793,-111.8910474
"Carmel,New York",41.4300937,-73.6801297
"Tenerife,Canary Islands",28.2915637,-16.6291304
"Tuy Hoa,South Vietnam",13.1057062,109.295048
"Legaspi,Philippines",13.1390621,123.7437995
"Palembang,Sumatra,Indonesia",-2.9760735,104.7754307
"Kamchatsky,Russia",61.43439809999999,166.7884131
"Chipaque,Cundinamarca,Colombia",4.4430352,-74.04400679999999
"Shamurat,Uzbekistan",40.3952275,65.5782119
"Off Cartagena,Colombia",10.3932277,-75.4832311
"Palomares,Spain",37.23949229999999,-1.7995001
"Port-au-Prince,Haiti",18.594395,-72.3074326
"Mont Blanc,French Alps,Switzerland",46.818188,8.227511999999999
"Binh Khe,South Vietnam",21.1316717,106.5937658
"Bremen,Germany",53.07929619999999,8.8016937
"Tokyo Bay,Japan",35.531074,139.8893534
"Srinagar,India",34.0836708,74.7972825
"Delhi,India",28.7040592,77.10249019999999
"Moscow,Russia",55.755826,37.6173
"Pechora,Russia",65.147559,57.2279695
"Milan,Italy",45.4642035,9.189982
"Tokyo,Japan",35.6761919,139.6503106
"Gotemba City,Mt. Fuji,Japan",35.3606255,138.7273634
"Athens,Greece",37.9838096,23.7275388
"Reef Island,Alaska",60.8491667,-146.8286111
"Cairo,Egypt",30.0444196,31.2357116
"Asuncion,Paraguay",-25.2637399,-57.57592599999999
"Ardmore,Oklahoma",34.1742611,-97.14362539999999
"Off Baku,Azerbaijan",40.40926169999999,49.8670924
"Tomas,Peru",-12.2369022,-75.7455074
"Di Linh,South Vietnam",11.5346745,108.0954351
"Lac Peribonka,QC,Canada",50.115556,-71.249167
"Sablayan,Philippines",12.8563975,120.9101142
"Auckland,New Zealand",-36.85088270000001,174.7644881
"Cerro el Planchon,Chile",-34.9987959,-71.2463457
"Hideaway Park,Colorado",39.9180425,-105.7855634
Pakistan,30.375321,69.34511599999999
"Munster,Indiana",41.5644798,-87.5125412
"Benito,Bolivia",-16.290154,-63.58865299999999
"Falls City,Nebraska",40.0608352,-95.60192939999999
"Sibiu,Romania",45.7935607,24.1212945
"Puertos Lobos,Argentina",-42.0037422,-65.07406619999999
"Da Nang,South Vietnam",16.0544563,108.0717219
"Juneau,Alaska",58.30049329999999,-134.4201306
"Ljubljana,Slovenia,Yugoslavia",46.0569465,14.5057515
"Mumbai,Indian",,
"Off Tenerife,Canary Islands,Spain",28.2915637,-16.6291304
"Bogota,Colombia",4.710988599999999,-74.072092
"Winton,Australia",-22.3905542,143.0412041
"Wemme,Oregon",45.3488431,-121.9656525
"An Khe,Vietnam",14.0279256,108.6888227
"Off Morgan City,Louisiana",29.6993748,-91.20676999999999
"Off Chatham,Massachusetts",41.6820897,-69.95976639999999
"Off Matsuyama,Japan",33.8393515,132.7653057
"Dallgow,Germany",52.5420864,13.0590617
"New Bern,North Carolina",35.108493,-77.04411429999999
"Aden,Yemen",12.7854969,45.0186548
"Bratislava,Czechoslovakia",48.1485965,17.1077477
"Saigon,South Vietnam",10.8230989,106.6296638
"La Pedrera,Colombia",-1.3220043,-69.578386
"Moscow,Russia",55.755826,37.6173
"Bogota,Colombia",4.710988599999999,-74.072092
"Cascubel River,Colombia",4.570868,-74.297333
"Binh Tahi,Da Nang,Vietnam",16.0584207,108.1722596
"Aleppo,Syria",36.2021047,37.1342603
"Hourghada,UAR",27.2578957,33.8116067
"Mexico City,Mexico",19.4326077,-99.133208
"Manado,Indonesia",1.4748305,124.8420794
"Tegucigalpa,Honduras",14.065049,-87.1715002
"Mactan,Philippines",10.2990463,123.9638531
"Marseille,Ohio",40.7014449,-83.3927003
"Monrovia,Liberia",6.3156068,-10.8073698
"Karachi,Pakistan",24.8607343,67.0011364
"Urbana,Ohio",40.1083912,-83.7524298
"Phan Rang,South Vietnam",11.5825677,108.9912066
"Klamath Falls,Oregon",42.224867,-121.7816704
"Mt Visenti,Italy",41.87194,12.56738
"Yakutsk,Russia",62.03969120000001,129.7422193
"Off East London,South Africa",-33.0198434,27.903905
"New Orleans,Louisiana",29.95106579999999,-90.0715323
"Off Lima,Peru",-12.0463731,-77.042754
"Tamanrasset,Algeria",22.7902972,5.5193268
"Mamuniyeh,Iran",35.3052899,50.4978494
"Nicosia,Cyprus",35.1855659,33.38227639999999
"Sogamosa,Colombia",5.7160848,-72.93112889999999
"Malaybalay,Philippines",8.1478579,125.1320927
"Flushing,New York",40.7674987,-73.833079
"Cape Dyer,Northwest Territories Canada",66.665374,-61.35852399999999
"Ottawa,Ontario,Canada",45.4215296,-75.69719309999999
"Mt. Canigou,near Roussillon,France",42.5188823,2.456656
"Stockport,Cheshire,England",53.41063159999999,-2.1575332
"Jedda,Saudi Arabia",21.485811,39.19250479999999
"La Paz,Mexico",24.1426408,-110.3127531
"Dublin,Ireland",53.3498053,-6.2603097
"Coari,Brazil",-4.0959143,-63.14226610000001
"An Khe,South Vietnam",14.0279256,108.6888227
"Blossburg,Pennsylvania",41.67951860000001,-77.0638567
"Jacksonville,North Carolina",34.7540524,-77.4302414
"Khamis Mushait,Saudi Arabia",18.3093394,42.7662325
"Kai Tak,Hong Kong",22.3246084,114.1990482
"Bacolod,Philippines",10.6713397,122.9510716
"Hendersonville,North Carolina",35.3187279,-82.4609528
"Tananarive,Malagasy Republic",-18.8791902,47.5079055
"Luang Prabang,Laos",19.883285,102.1387166
"Luang Prabang,Laos",19.883285,102.1387166
"Gander,Newfoundland,Canada",48.954408,-54.6103488
"Huong Thuy,South Vietnam",16.4089569,107.6772521
"Off Rhodes,Greece",36.4340533,28.2176379
South Vietnam,14.058324,108.277199
